timestamp,TimeUS,Ground_Truth
timestamp,TimeUS,Ground_Truth,TimeUS,Ground_Truth
179.43545700,179435457,0,179435457,0
179.43596600,179435966,0,179435966,0
179.43627900,179436279,0,179436279,0
179.43679700,179436797,0,179436797,0
179.43729200,179437292,0,179437292,0
179.43779200,179437792,0,179437792,0
179.43828600,179438286,0,179438286,0
179.43881200,179438812,0,179438812,0
179.43929100,179439291,0,179439291,0
179.43980300,179439803,0,179439803,0
179.44032100,179440321,0,179440321,0
179.44084700,179440847,0,179440847,0
179.44146000,179441460,0,179441460,0
179.44192800,179441928,0,179441928,0
179.44239700,179442397,0,179442397,0
179.44297000,179442970,0,179442970,0
179.44326200,179443262,0,179443262,0
179.44381500,179443815,0,179443815,0
179.44430200,179444302,0,179444302,0
179.44478700,179444787,0,179444787,0
179.44528700,179445287,0,179445287,0
179.44583200,179445832,0,179445832,0
179.44630900,179446309,0,179446309,0
179.44684900,179446849,0,179446849,0
179.44736600,179447366,0,179447366,0
179.44788400,179447884,0,179447884,0
179.44840900,179448409,0,179448409,0
179.44881300,179448813,0,179448813,0
179.44929300,179449293,0,179449293,0
179.44978800,179449788,0,179449788,0
179.45028800,179450288,0,179450288,0
179.45078600,179450786,0,179450786,0
179.45130900,179451309,0,179451309,0
179.45179000,179451790,0,179451790,0
179.45229900,179452299,0,179452299,0
179.45282300,179452823,0,179452823,0
179.45334900,179453349,0,179453349,0
179.45398700,179453987,0,179453987,0
179.45438000,179454380,0,179454380,0
179.45493900,179454939,0,179454939,0
179.45547000,179455470,0,179455470,0
179.45576100,179455761,0,179455761,0
179.45630800,179456308,0,179456308,0
179.45679600,179456796,0,179456796,0
179.45728800,179457288,0,179457288,0
179.45778700,179457787,0,179457787,0
179.45829100,179458291,0,179458291,0
179.45882100,179458821,0,179458821,0
179.45934700,179459347,0,179459347,0
179.45988500,179459885,0,179459885,0
179.46040500,179460405,0,179460405,0
179.46092300,179460923,0,179460923,0
179.46131400,179461314,0,179461314,0
179.46179400,179461794,0,179461794,0
179.46229300,179462293,0,179462293,0
179.46279000,179462790,0,179462790,0
179.46328700,179463287,0,179463287,0
179.46381500,179463815,0,179463815,0
179.46429400,179464294,0,179464294,0
179.46480200,179464802,0,179464802,0
179.46533100,179465331,0,179465331,0
179.46585400,179465854,0,179465854,0
179.46643800,179466438,0,179466438,0
179.46691200,179466912,0,179466912,0
179.46742600,179467426,0,179467426,0
179.46795200,179467952,0,179467952,0
179.46828700,179468287,0,179468287,0
179.46881600,179468816,0,179468816,0
179.46929200,179469292,0,179469292,0
179.46979000,179469790,0,179469790,0
179.47028700,179470287,0,179470287,0
179.47079500,179470795,0,179470795,0
179.47130900,179471309,0,179471309,0
179.47184300,179471843,0,179471843,0
179.47237000,179472370,0,179472370,0
179.47289000,179472890,0,179472890,0
179.47342600,179473426,0,179473426,0
179.47381300,179473813,0,179473813,0
179.47429600,179474296,0,179474296,0
179.47478800,179474788,0,179474788,0
179.47529700,179475297,0,179475297,0
179.47578700,179475787,0,179475787,0
179.47630900,179476309,0,179476309,0
179.47679300,179476793,0,179476793,0
179.47731300,179477313,0,179477313,0
179.47783000,179477830,0,179477830,0
179.47835800,179478358,0,179478358,0
179.47895700,179478957,0,179478957,0
179.47941200,179479412,0,179479412,0
179.47993300,179479933,0,179479933,0
179.48045600,179480456,0,179480456,0
179.48078800,179480788,0,179480788,0
179.48130900,179481309,0,179481309,0
179.48179100,179481791,0,179481791,0
179.48228600,179482286,0,179482286,0
179.48278600,179482786,0,179482786,0
179.48328900,179483289,0,179483289,0
179.48382100,179483821,0,179483821,0
179.48435600,179484356,0,179484356,0
179.48488100,179484881,0,179484881,0
179.48540800,179485408,0,179485408,0
179.48593900,179485939,0,179485939,0
179.48631000,179486310,0,179486310,0
179.48679600,179486796,0,179486796,0
179.48728600,179487286,0,179487286,0
179.48778700,179487787,0,179487787,0
179.48828700,179488287,0,179488287,0
179.48881100,179488811,0,179488811,0
179.48933200,179489332,0,179489332,0
179.48980300,179489803,0,179489803,0
179.49032300,179490323,0,179490323,0
179.49085200,179490852,0,179490852,0
179.49144400,179491444,0,179491444,0
179.49190900,179491909,0,179491909,0
179.49242100,179492421,0,179492421,0
179.49295600,179492956,0,179492956,0
179.49328800,179493288,0,179493288,0
179.49381200,179493812,0,179493812,0
179.49429200,179494292,0,179494292,0
179.49478700,179494787,0,179494787,0
179.49529700,179495297,0,179495297,0
179.49578700,179495787,0,179495787,0
179.49631400,179496314,0,179496314,0
179.49684800,179496848,0,179496848,0
179.49743800,179497438,0,179497438,0
179.49790100,179497901,0,179497901,0
179.49842800,179498428,0,179498428,0
179.49881100,179498811,0,179498811,0
179.49929800,179499298,0,179499298,0
179.49978800,179499788,0,179499788,0
