timestamp,TimeUS,Ground_Truth,TimeUS,Ground_Truth
153.34766200,153347662,6,153347662,6
153.34816000,153348160,6,153348160,6
153.34865900,153348659,6,153348659,6
153.34916700,153349167,6,153349167,6
153.34965900,153349659,6,153349659,6
153.35016400,153350164,6,153350164,6
153.35066000,153350660,6,153350660,6
153.35115800,153351158,6,153351158,6
153.35165900,153351659,6,153351659,6
153.35215900,153352159,6,153352159,6
153.35266000,153352660,6,153352660,6
153.35316000,153353160,6,153353160,6
153.35365900,153353659,6,153353659,6
153.35415900,153354159,6,153354159,6
153.35465800,153354658,6,153354658,6
153.35516200,153355162,6,153355162,6
153.35565900,153355659,6,153355659,6
153.35616000,153356160,6,153356160,6
153.35665800,153356658,6,153356658,6
153.35715800,153357158,6,153357158,6
153.35766400,153357664,6,153357664,6
153.35816000,153358160,6,153358160,6
153.35865800,153358658,6,153358658,6
153.35915900,153359159,6,153359159,6
153.35965800,153359658,6,153359658,6
153.36016200,153360162,6,153360162,6
153.36066000,153360660,6,153360660,6
153.36115900,153361159,6,153361159,6
153.36165800,153361658,6,153361658,6
153.36215800,153362158,6,153362158,6
153.36265900,153362659,6,153362659,6
153.36316200,153363162,6,153363162,6
153.36365900,153363659,6,153363659,6
153.36415800,153364158,6,153364158,6
153.36465800,153364658,6,153364658,6
153.36515900,153365159,6,153365159,6
153.36566200,153365662,6,153365662,6
153.36615800,153366158,6,153366158,6
153.36665800,153366658,6,153366658,6
153.36715900,153367159,6,153367159,6
153.36766300,153367663,6,153367663,6
153.36816000,153368160,6,153368160,6
153.36865800,153368658,6,153368658,6
153.36916100,153369161,6,153369161,6
153.36965900,153369659,6,153369659,6
153.37016800,153370168,6,153370168,6
153.37065900,153370659,6,153370659,6
153.37115800,153371158,6,153371158,6
153.37165800,153371658,6,153371658,6
153.37215900,153372159,6,153372159,6
153.37266200,153372662,6,153372662,6
153.37316000,153373160,6,153373160,6
153.37365900,153373659,6,153373659,6
153.37416000,153374160,6,153374160,6
153.37465800,153374658,6,153374658,6
153.37516300,153375163,6,153375163,6
153.37566000,153375660,6,153375660,6
153.37615800,153376158,6,153376158,6
153.37666400,153376664,6,153376664,6
153.37715900,153377159,6,153377159,6
153.37766300,153377663,6,153377663,6
153.37816000,153378160,6,153378160,6
153.37865900,153378659,6,153378659,6
153.37915900,153379159,6,153379159,6
153.37965800,153379658,6,153379658,6
153.38016100,153380161,6,153380161,6
153.38066000,153380660,6,153380660,6
153.38115900,153381159,6,153381159,6
153.38165800,153381658,6,153381658,6
153.38216000,153382160,6,153382160,6
153.38266200,153382662,6,153382662,6
153.38315900,153383159,6,153383159,6
153.38365800,153383658,6,153383658,6
153.38415900,153384159,6,153384159,6
153.38466100,153384661,6,153384661,6
153.38516100,153385161,6,153385161,6
153.38566100,153385661,6,153385661,6
153.38616000,153386160,6,153386160,6
153.38665800,153386658,6,153386658,6
153.38715900,153387159,6,153387159,6
153.38766000,153387660,6,153387660,6
153.38815900,153388159,6,153388159,6
153.38866000,153388660,6,153388660,6
153.38916000,153389160,6,153389160,6
153.38965900,153389659,6,153389659,6
153.39016000,153390160,6,153390160,6
153.39066000,153390660,6,153390660,6
153.39115900,153391159,6,153391159,6
153.39165900,153391659,6,153391659,6
153.39215800,153392158,6,153392158,6
153.39266200,153392662,6,153392662,6
153.39315900,153393159,6,153393159,6
153.39365900,153393659,6,153393659,6
153.39415800,153394158,6,153394158,6
153.39465900,153394659,6,153394659,6
153.39515900,153395159,6,153395159,6
153.39566000,153395660,6,153395660,6
153.39615900,153396159,6,153396159,6
153.39665900,153396659,6,153396659,6
153.39715900,153397159,6,153397159,6
153.39766400,153397664,6,153397664,6
153.39815900,153398159,6,153398159,6
153.39865900,153398659,6,153398659,6
153.39915800,153399158,6,153399158,6
153.39965800,153399658,6,153399658,6
153.40016100,153400161,6,153400161,6
153.40066000,153400660,6,153400660,6
153.40115800,153401158,6,153401158,6
153.40165900,153401659,6,153401659,6
153.40215900,153402159,6,153402159,6
153.40266200,153402662,6,153402662,6
153.40316600,153403166,6,153403166,6
153.40365800,153403658,6,153403658,6
153.40415800,153404158,6,153404158,6
153.40465900,153404659,6,153404659,6
153.40516400,153405164,6,153405164,6
153.40565900,153405659,6,153405659,6
153.40615800,153406158,6,153406158,6
153.40665900,153406659,6,153406659,6
153.40715800,153407158,6,153407158,6
153.40766200,153407662,6,153407662,6
153.40815900,153408159,6,153408159,6
153.40865900,153408659,6,153408659,6
153.40915800,153409158,6,153409158,6
153.40965800,153409658,6,153409658,6
153.41016200,153410162,6,153410162,6
153.41066100,153410661,6,153410661,6
153.41115900,153411159,6,153411159,6
153.41166600,153411666,6,153411666,6
153.41215800,153412158,6,153412158,6
153.41266200,153412662,6,153412662,6
153.41315900,153413159,6,153413159,6
153.41365800,153413658,6,153413658,6
153.41415800,153414158,6,153414158,6
153.41466100,153414661,6,153414661,6
153.41516100,153415161,6,153415161,6
153.41566000,153415660,6,153415660,6
153.41615800,153416158,6,153416158,6
153.41665900,153416659,6,153416659,6
153.41715900,153417159,6,153417159,6
153.41769100,153417691,6,153417691,6
153.41819200,153418192,6,153418192,6
153.41868700,153418687,6,153418687,6
153.41918800,153419188,6,153419188,6
153.41968700,153419687,6,153419687,6
153.42019100,153420191,6,153420191,6
153.42069000,153420690,6,153420690,6
153.42118900,153421189,6,153421189,6
153.42168900,153421689,6,153421689,6
153.42218800,153422188,6,153422188,6
153.42269100,153422691,6,153422691,6
153.42318800,153423188,6,153423188,6
153.42368800,153423688,6,153423688,6
153.42418900,153424189,6,153424189,6
153.42468800,153424688,6,153424688,6
153.42518900,153425189,6,153425189,6
153.42569000,153425690,6,153425690,6
153.42618700,153426187,6,153426187,6
153.42668700,153426687,6,153426687,6
153.42718800,153427188,6,153427188,6
153.42769200,153427692,6,153427692,6
153.42818800,153428188,6,153428188,6
153.42868700,153428687,6,153428687,6
153.42918800,153429188,6,153429188,6
153.42968800,153429688,6,153429688,6
153.43019100,153430191,6,153430191,6
153.43068900,153430689,6,153430689,6
153.43119100,153431191,6,153431191,6
153.43169000,153431690,6,153431690,6
153.43218800,153432188,6,153432188,6
153.43269000,153432690,6,153432690,6
153.43318800,153433188,6,153433188,6
153.43368800,153433688,6,153433688,6
153.43418800,153434188,6,153434188,6
153.43468700,153434687,6,153434687,6
153.43519000,153435190,6,153435190,6
153.43569100,153435691,6,153435691,6
153.43618800,153436188,6,153436188,6
153.43668700,153436687,6,153436687,6
153.43718800,153437188,6,153437188,6
153.43769100,153437691,6,153437691,6
153.43818900,153438189,6,153438189,6
153.43868800,153438688,6,153438688,6
153.43918700,153439187,6,153439187,6
153.43968800,153439688,6,153439688,6
153.44018900,153440189,6,153440189,6
153.44068900,153440689,6,153440689,6
153.44118700,153441187,6,153441187,6
153.44169000,153441690,6,153441690,6
153.44218700,153442187,6,153442187,6
153.44269000,153442690,6,153442690,6
153.44318900,153443189,6,153443189,6
153.44368800,153443688,6,153443688,6
153.44418700,153444187,6,153444187,6
153.44468800,153444688,6,153444688,6
153.44519300,153445193,6,153445193,6
153.44568900,153445689,6,153445689,6
153.44618800,153446188,6,153446188,6
153.44668700,153446687,6,153446687,6
153.44718800,153447188,6,153447188,6
153.44768800,153447688,6,153447688,6
153.44818800,153448188,6,153448188,6
153.44868800,153448688,6,153448688,6
153.44918700,153449187,6,153449187,6
153.44968800,153449688,6,153449688,6
153.45018900,153450189,6,153450189,6
153.45069100,153450691,6,153450691,6
153.45119000,153451190,6,153451190,6
153.45168800,153451688,6,153451688,6
153.45218700,153452187,6,153452187,6
153.45268900,153452689,6,153452689,6
153.45319000,153453190,6,153453190,6
153.45368700,153453687,6,153453687,6
153.45418800,153454188,6,153454188,6
153.45468700,153454687,6,153454687,6
153.45519300,153455193,6,153455193,6
153.45569000,153455690,6,153455690,6
153.45618800,153456188,6,153456188,6
153.45668700,153456687,6,153456687,6
153.45718900,153457189,6,153457189,6
153.45769100,153457691,6,153457691,6
153.45818900,153458189,6,153458189,6
153.45868700,153458687,6,153458687,6
153.45918700,153459187,6,153459187,6
153.45968800,153459688,6,153459688,6
153.46019000,153460190,6,153460190,6
153.46068900,153460689,6,153460689,6
153.46118700,153461187,6,153461187,6
153.46168800,153461688,6,153461688,6
153.46218800,153462188,6,153462188,6
153.46268800,153462688,6,153462688,6
153.46318900,153463189,6,153463189,6
153.46368700,153463687,6,153463687,6
153.46418800,153464188,6,153464188,6
153.46468800,153464688,6,153464688,6
153.46518800,153465188,6,153465188,6
153.46568900,153465689,6,153465689,6
153.46618700,153466187,6,153466187,6
153.46668700,153466687,6,153466687,6
153.46718800,153467188,6,153467188,6
153.46769000,153467690,6,153467690,6
153.46819100,153468191,6,153468191,6
153.46868800,153468688,6,153468688,6
153.46918800,153469188,6,153469188,6
153.46968800,153469688,6,153469688,6
153.47019100,153470191,6,153470191,6
153.47068900,153470689,6,153470689,6
153.47118700,153471187,6,153471187,6
153.47168900,153471689,6,153471689,6
153.47218600,153472186,6,153472186,6
153.47268900,153472689,6,153472689,6
153.47318900,153473189,6,153473189,6
153.47369400,153473694,6,153473694,6
153.47418900,153474189,6,153474189,6
153.47468800,153474688,6,153474688,6
153.47519100,153475191,6,153475191,6
153.47568900,153475689,6,153475689,6
153.47618800,153476188,6,153476188,6
153.47668800,153476688,6,153476688,6
153.47718800,153477188,6,153477188,6
153.47768800,153477688,6,153477688,6
153.47818900,153478189,6,153478189,6
153.47868700,153478687,6,153478687,6
153.47918900,153479189,6,153479189,6
153.47968700,153479687,6,153479687,6
153.48019100,153480191,6,153480191,6
153.48069000,153480690,6,153480690,6
153.48119200,153481192,6,153481192,6
153.48168700,153481687,6,153481687,6
153.48218800,153482188,6,153482188,6
153.48269000,153482690,6,153482690,6
153.48318900,153483189,6,153483189,6
153.48368800,153483688,6,153483688,6
153.48418700,153484187,6,153484187,6
153.48469000,153484690,6,153484690,6
153.48519200,153485192,6,153485192,6
153.48568800,153485688,6,153485688,6
153.48618700,153486187,6,153486187,6
153.48668800,153486688,6,153486688,6
153.48718700,153487187,6,153487187,6
153.48769000,153487690,6,153487690,6
153.48818900,153488189,6,153488189,6
153.48868800,153488688,6,153488688,6
153.48918800,153489188,6,153489188,6
153.48968800,153489688,6,153489688,6
153.49019100,153490191,6,153490191,6
153.49069100,153490691,6,153490691,6
153.49118800,153491188,6,153491188,6
153.49168900,153491689,6,153491689,6
