timestamp,TimeUS,ACCx,TimeUS,ACCx,ACCy,ACCz
88.10857200,88108572,-0.6893094778060913,88108572,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.10907200,88109072,-0.6893094778060913,88109072,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.10956800,88109568,-0.7658994197845459,88109568,-0.7658994197845459,0.07658994197845459,-9.956692695617676
88.11006000,88110060,-0.6893094778060913,88110060,-0.6893094778060913,0.07658994197845459,-9.880102157592773
88.11056500,88110565,-0.6893094778060913,88110565,-0.6893094778060913,0.07658994197845459,-9.880102157592773
88.11106100,88111061,-0.6127195358276367,88111061,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.11157000,88111570,-0.6893094778060913,88111570,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.11206900,88112069,-0.6893094778060913,88112069,-0.6893094778060913,0.30635976791381836,-9.803512573242188
88.11256300,88112563,-0.6127195358276367,88112563,-0.6127195358276367,0.07658994197845459,-9.726922988891602
88.11306300,88113063,-0.6893094778060913,88113063,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.11356300,88113563,-0.6127195358276367,88113563,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.11407200,88114072,-0.6893094778060913,88114072,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.11456700,88114567,-0.6893094778060913,88114567,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.11506200,88115062,-0.6893094778060913,88115062,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.11556400,88115564,-0.6893094778060913,88115564,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.11606200,88116062,-0.6893094778060913,88116062,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.11657800,88116578,-0.7658994197845459,88116578,-0.7658994197845459,0.22976982593536377,-10.033282279968262
88.11706900,88117069,-0.6893094778060913,88117069,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.11756200,88117562,-0.6893094778060913,88117562,-0.6893094778060913,0.07658994197845459,-9.880102157592773
88.11806200,88118062,-0.7658994197845459,88118062,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.11857600,88118576,-0.6893094778060913,88118576,-0.6893094778060913,0.15317988395690918,-9.726922988891602
88.11907000,88119070,-0.6893094778060913,88119070,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.11956700,88119567,-0.6127195358276367,88119567,-0.6127195358276367,0.15317988395690918,-9.803512573242188
88.12006700,88120067,-0.7658994197845459,88120067,-0.7658994197845459,0.15317988395690918,-9.803512573242188
88.12007800,88120078,-0.6893094778060913,88120078,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.12056300,88120563,-0.7658994197845459,88120563,-0.7658994197845459,0.22976982593536377,-10.033282279968262
88.12106100,88121061,-0.7658994197845459,88121061,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.12157100,88121571,-0.6893094778060913,88121571,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.12210400,88122104,-0.6127195358276367,88122104,-0.6127195358276367,0.15317988395690918,-9.803512573242188
88.12256500,88122565,-0.7658994197845459,88122565,-0.7658994197845459,0.22976982593536377,-9.880102157592773
88.12306100,88123061,-0.8424893617630005,88123061,-0.8424893617630005,0.07658994197845459,-9.880102157592773
88.12356100,88123561,-0.6893094778060913,88123561,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.12406900,88124069,-0.7658994197845459,88124069,-0.7658994197845459,0.15317988395690918,-9.956692695617676
88.12456800,88124568,-0.6893094778060913,88124568,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.12506400,88125064,-0.6893094778060913,88125064,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.12556500,88125565,-0.6893094778060913,88125565,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.12606200,88126062,-0.7658994197845459,88126062,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.12658100,88126581,-0.6893094778060913,88126581,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.12706700,88127067,-0.6893094778060913,88127067,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.12756100,88127561,-0.6893094778060913,88127561,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.12806500,88128065,-0.6893094778060913,88128065,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.12857300,88128573,-0.6893094778060913,88128573,-0.6893094778060913,0.0,-9.803512573242188
88.12906900,88129069,-0.6893094778060913,88129069,-0.6893094778060913,0.22976982593536377,-10.109872817993164
88.12956700,88129567,-0.6893094778060913,88129567,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.13006300,88130063,-0.7658994197845459,88130063,-0.7658994197845459,0.15317988395690918,-9.803512573242188
88.13056200,88130562,-0.6893094778060913,88130562,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.13106200,88131062,-0.6127195358276367,88131062,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.13156900,88131569,-0.6893094778060913,88131569,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.13206600,88132066,-0.6893094778060913,88132066,-0.6893094778060913,0.15317988395690918,-9.803512573242188
88.13256200,88132562,-0.5361295938491821,88132562,-0.5361295938491821,0.15317988395690918,-9.726922988891602
88.13306300,88133063,-0.6893094778060913,88133063,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.13356100,88133561,-0.6893094778060913,88133561,-0.6893094778060913,0.22976982593536377,-9.880102157592773
88.13406900,88134069,-0.7658994197845459,88134069,-0.7658994197845459,0.22976982593536377,-9.880102157592773
88.13457000,88134570,-0.6893094778060913,88134570,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.13506300,88135063,-0.6893094778060913,88135063,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.13556800,88135568,-0.7658994197845459,88135568,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.13606500,88136065,-0.6893094778060913,88136065,-0.6893094778060913,0.07658994197845459,-9.726922988891602
88.13657300,88136573,-0.6893094778060913,88136573,-0.6893094778060913,0.07658994197845459,-9.726922988891602
88.13706600,88137066,-0.6893094778060913,88137066,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.13756200,88137562,-0.6893094778060913,88137562,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.13806400,88138064,-0.6893094778060913,88138064,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.13857100,88138571,-0.6127195358276367,88138571,-0.6127195358276367,0.22976982593536377,-9.880102157592773
88.13907200,88139072,-0.6893094778060913,88139072,-0.6893094778060913,0.15317988395690918,-10.033282279968262
