timestamp,TimeUS,GYROx,TimeUS,GYROx,GYROy,GYROz
88.20202200,88202022,0.000741012510843575,88202022,0.000741012510843575,-0.002339007332921028,-0.0123696094378829
88.20251900,88202519,-0.010977254249155521,88202519,-0.010977254249155521,0.007248665206134319,-0.002781936898827553
88.20301800,88203018,-0.007781362626701593,88203018,-0.007781362626701593,-0.002339007332921028,0.007871032692492008
88.20351900,88203519,0.006067497190088034,88203519,0.006067497190088034,-0.00020841415971517563,0.013197517022490501
88.20402300,88204023,0.001806309330277145,88204023,0.001806309330277145,-0.011926679871976376,0.0025445478968322277
88.20452300,88204523,0.0028716064989566803,88204523,0.0028716064989566803,-0.00020841415971517563,0.0025445478968322277
88.20501900,88205019,-0.0035201753489673138,88205019,-0.0035201753489673138,0.004052774049341679,-0.00917371828109026
88.20551900,88205519,0.00500220013782382,88205519,0.00500220013782382,0.01044455636292696,-0.008108421228826046
88.20601800,88206018,0.003936903551220894,88206018,0.003936903551220894,0.007248665206134319,-0.00917371828109026
88.20652800,88206528,0.006067497190088034,88206528,0.006067497190088034,0.005118071101605892,-0.017696093767881393
88.20702100,88207021,0.007132794242352247,88207021,0.007132794242352247,0.01044455636292696,-0.02302257902920246
88.20751800,88207518,0.000741012510843575,88207518,0.000741012510843575,0.0019221799448132515,-0.0123696094378829
88.20801900,88208019,0.00500220013782382,88208019,0.00500220013782382,0.007248665206134319,0.0025445478968322277
88.20851900,88208519,0.0103286849334836,88208519,0.0103286849334836,-0.015122571028769016,0.023850485682487488
88.20902200,88209022,0.013524575158953667,88209022,0.013524575158953667,-0.007665492128580809,0.015328111127018929
88.20952000,88209520,0.006067497190088034,88209520,0.006067497190088034,-0.006600195541977882,0.006805735640227795
88.21001900,88210019,0.00500220013782382,88210019,0.00500220013782382,0.007248665206134319,-0.00704312464222312
88.21051700,88210517,0.008198090828955173,88210517,0.008198090828955173,0.008313962258398533,-0.005977827589958906
88.21101800,88211018,0.007132794242352247,88211018,0.007132794242352247,-0.0012737102806568146,-0.0038472337182611227
88.21152200,88211522,0.012459278106689453,88211522,0.012459278106689453,-0.002339007332921028,-0.008108421228826046
88.21205500,88212055,0.016720466315746307,88212055,0.016720466315746307,-0.010861382819712162,-0.00704312464222312
88.21251700,88212517,0.02630813792347908,88212517,0.02630813792347908,-0.004469601437449455,-0.008108421228826046
88.21301700,88213017,0.02311224862933159,88213017,0.02311224862933159,-0.016187867149710655,0.0025445478968322277
88.21351700,88213517,0.007132794242352247,88213517,0.007132794242352247,-0.007665492128580809,0.006805735640227795
88.21402200,88214022,-0.012042551301419735,88214022,-0.012042551301419735,-0.010861382819712162,0.014262814074754715
88.21452000,88214520,-0.01843433268368244,88214520,-0.01843433268368244,0.007248665206134319,0.010001626797020435
88.21501700,88215017,-0.009911957196891308,88215017,-0.009911957196891308,0.002987476997077465,0.010001626797020435
88.21552400,88215524,-0.00032428442500531673,88215524,-0.00032428442500531673,0.002987476997077465,0.008936329744756222
88.21653300,88216533,0.000741012510843575,88216533,0.000741012510843575,-0.005534898489713669,0.0014792508445680141
88.21654500,88216545,0.001806309330277145,88216545,0.001806309330277145,-0.005534898489713669,-0.018761390820145607
88.21702000,88217020,0.006067497190088034,88217020,0.006067497190088034,-0.019383758306503296,-0.020891984924674034
88.21751700,88217517,-0.0024548782967031,88217517,-0.0024548782967031,-0.014057273976504803,-0.020891984924674034
88.21802000,88218020,-0.006716066040098667,88218020,-0.006716066040098667,-0.00873078964650631,-0.0017166398465633392
88.21902600,88219026,0.000741012510843575,88219026,0.000741012510843575,-0.00020841415971517563,0.005740438587963581
88.21903800,88219038,0.008198090828955173,88219038,0.008198090828955173,0.009379259310662746,0.014262814074754715
88.21952200,88219522,-0.00032428442500531673,88219522,-0.00032428442500531673,0.007248665206134319,0.012132219970226288
88.22001800,88220018,-0.010977254249155521,88220018,-0.010977254249155521,0.023228120058774948,0.0046751415356993675
88.22051700,88220517,-0.012042551301419735,88220517,-0.012042551301419735,0.012575148604810238,0.011066922917962074
88.22152700,88221527,-0.005650768987834454,88221527,-0.005650768987834454,0.012575148604810238,0.005740438587963581
88.22153900,88221539,-0.0035201753489673138,88221539,-0.0035201753489673138,0.002987476997077465,0.007871032692492008
88.22202100,88222021,-0.0035201753489673138,88222021,-0.0035201753489673138,-0.006600195541977882,-0.0038472337182611227
88.22251600,88222516,-0.0013895813608542085,88222516,-0.0013895813608542085,-0.0034043043851852417,0.005740438587963581
88.22301700,88223017,-0.0035201753489673138,88223017,-0.0035201753489673138,0.01044455636292696,-0.0006513429107144475
88.22402800,88224028,-0.005650768987834454,88224028,-0.005650768987834454,0.03601168468594551,-0.005977827589958906
88.22404000,88224040,-0.005650768987834454,88224040,-0.005650768987834454,0.03175049647688866,-0.0123696094378829
88.22452100,88224521,-0.016303738579154015,88224521,-0.016303738579154015,0.015771038830280304,-0.021957281976938248
88.22501700,88225017,-0.012042551301419735,88225017,-0.012042551301419735,-0.016187867149710655,-0.018761390820145607
88.22551900,88225519,-0.014173144474625587,88225519,-0.014173144474625587,-0.025775540620088577,-0.010239015333354473
88.22653200,88226532,0.008198090828955173,88226532,0.008198090828955173,-0.024710243567824364,0.011066922917962074
88.22654400,88226544,0.015655169263482094,88226544,0.015655169263482094,-0.016187867149710655,0.016393408179283142
88.22701900,88227019,0.025242840871214867,88227019,0.025242840871214867,-0.015122571028769016,0.013197517022490501
88.22751700,88227517,0.015655169263482094,88227517,0.015655169263482094,-0.010861382819712162,0.008936329744756222
88.22801900,88228019,0.006067497190088034,88228019,0.006067497190088034,0.004052774049341679,0.012132219970226288
88.22903000,88229030,-0.009911957196891308,88229030,-0.009911957196891308,0.007248665206134319,0.014262814074754715
88.22904200,88229042,-0.02056492678821087,88229042,-0.02056492678821087,0.008313962258398533,0.008936329744756222
88.22952000,88229520,-0.024826114997267723,88229520,-0.024826114997267723,0.004052774049341679,0.015328111127018929
88.23001600,88230016,-0.025891412049531937,88230016,-0.025891412049531937,0.020032230764627457,0.0014792508445680141
88.23051900,88230519,-0.010977254249155521,88230519,-0.010977254249155521,0.023228120058774948,-0.011304312385618687
88.23152100,88231521,0.001806309330277145,88231521,0.001806309330277145,0.018966931849718094,-0.018761390820145607
88.23202100,88232021,0.008198090828955173,88232021,0.008198090828955173,0.008313962258398533,-0.018761390820145607
88.23251800,88232518,-0.0024548782967031,88232518,-0.0024548782967031,-0.002339007332921028,-0.004912530537694693
88.23301800,88233018,-0.013107848353683949,88233018,-0.013107848353683949,-0.00020841415971517563,-0.00704312464222312
88.23351700,88233517,-0.00458547193557024,88233517,-0.00458547193557024,-0.004469601437449455,0.012132219970226288
88.23402200,88234022,0.006067497190088034,88234022,0.006067497190088034,-0.005534898489713669,0.005740438587963581
88.23455600,88234556,0.01139398105442524,88234556,0.01139398105442524,-0.010861382819712162,0.007871032692492008
88.23501600,88235016,0.000741012510843575,88235016,0.000741012510843575,-0.014057273976504803,0.00041395402513444424
88.23552700,88235527,-0.007781362626701593,88235527,-0.007781362626701593,-0.002339007332921028,-0.0017166398465633392
88.23601700,88236017,-0.014173144474625587,88236017,-0.014173144474625587,0.008313962258398533,-0.004912530537694693
88.23653200,88236532,-0.01843433268368244,88236532,-0.01843433268368244,0.009379259310662746,-0.00704312464222312
88.23702200,88237022,-0.017369035631418228,88237022,-0.017369035631418228,-0.00020841415971517563,-0.008108421228826046
88.23752000,88237520,-0.007781362626701593,88237520,-0.007781362626701593,0.0008568828925490379,-0.005977827589958906
88.23801700,88238017,0.000741012510843575,88238017,0.000741012510843575,0.0019221799448132515,0.00041395402513444424
88.23851900,88238519,-0.0013895813608542085,88238519,-0.0013895813608542085,0.01044455636292696,0.005740438587963581
88.23902200,88239022,0.003936903551220894,88239022,0.003936903551220894,-0.0012737102806568146,0.013197517022490501
88.23951900,88239519,0.012459278106689453,88239519,0.012459278106689453,-0.00020841415971517563,0.010001626797020435
88.24001700,88240017,0.01458987221121788,88240017,0.01458987221121788,-0.015122571028769016,0.012132219970226288
88.24051800,88240518,0.008198090828955173,88240518,0.008198090828955173,-0.007665492128580809,0.0014792508445680141
88.24101700,88241017,-0.008846660144627094,88241017,-0.008846660144627094,-0.009796086698770523,-0.011304312385618687
88.24152200,88241522,-0.010977254249155521,88241522,-0.010977254249155521,0.0019221799448132515,-0.013434906490147114
88.24202000,88242020,-0.014173144474625587,88242020,-0.014173144474625587,0.002987476997077465,-0.021957281976938248
88.24251700,88242517,-0.014173144474625587,88242517,-0.014173144474625587,0.015771038830280304,-0.018761390820145607
88.24301700,88243017,-0.014173144474625587,88243017,-0.014173144474625587,0.013640445657074451,-0.005977827589958906
88.24351800,88243518,-0.022695520892739296,88243518,-0.022695520892739296,0.013640445657074451,0.006805735640227795
88.24402300,88244023,-0.016303738579154015,88244023,-0.016303738579154015,0.01044455636292696,0.015328111127018929
88.24452100,88244521,-0.005650768987834454,88244521,-0.005650768987834454,0.004052774049341679,0.0036098449490964413
88.24501600,88245016,0.0103286849334836,88245016,0.0103286849334836,-0.009796086698770523,0.005740438587963581
88.24551800,88245518,0.012459278106689453,88245518,0.012459278106689453,-0.02044905535876751,0.005740438587963581
88.24601800,88246018,0.006067497190088034,88246018,0.006067497190088034,-0.02044905535876751,0.01852400228381157
88.24652300,88246523,-0.0024548782967031,88246523,-0.0024548782967031,-0.00873078964650631,0.016393408179283142
88.24702000,88247020,-0.0035201753489673138,88247020,-0.0035201753489673138,0.007248665206134319,0.00041395402513444424
